url,title,corpname,location,content
https://kr.indeed.com/rc/clk?jk=881a1aa0f0646335&fccid=fe2d21eef233e94a&vjs=3,Tech U Associate Professional Services C...,Amazon Web Services Korea LLC,서울,"programming languages: Java, Python, Ruby, Node.js, C#, or C++ · Experience... JS, Java, Ruby, C#, C++, Python, or PHP)"
https://kr.indeed.com/rc/clk?jk=510c964a8b329518&fccid=133aba4971f9ae0a&vjs=3,"스마트팜 환경제어 어플리케이션 개발, 유지보수 프로그래머",Fauus,고양 덕양구 +1 지역,"하신분 - 프로젝트 PL , PM 업무를 해 보신 분 - MYSQL 데이터베이스에 능숙하신 분 우대사항 - Python 언어에 능숙 하신 분 - 컴퓨터 비전 부분 경험이 있으신 분 - 리눅스 운영체제를 사용해본 경험이 있으신..."
https://kr.indeed.com/rc/clk?jk=4a51996b0442a445&fccid=216eb700022de6f6&vjs=3,Sales Manager (Born in the Cloud),Hewlett Packard Enterprise 3.8,서울,"경력자 스타트업 기업의 운영 및 비즈니스에 대한 이해 프로그래밍에 대한 지식 및 이해 ( python, jupiter, github 등) University or Bachelor's degreeDirectly related..."
https://kr.indeed.com/rc/clk?jk=e4e36162481db73f&fccid=7651bf7c7525e8f6&vjs=3,[인턴] RCS(Risk Consulting Services) 본부 Fo...,삼정 KPMG 3.3,서울 강남구,"포렌식 관련 소프트웨어(EnCase, FTK, AXIOM 등) 사용 경험자 - 프로그래밍 및 스크립트(C, Python, Java, SQL 등) 사용 가능자 6. 전형절차 및 지원방법 - 1차: 서류전형 - 온라인 입사지원..."
https://kr.indeed.com/rc/clk?jk=05ce3c7d5c6c368c&fccid=9be12e4be3d1efa6&vjs=3,Research Engineer - Machine Learning,AITRICS,서울,learning approaches One or more software engineering skills ( Python preferred) Experience in using deep learning frameworks...
https://kr.indeed.com/rc/clk?jk=419692b3ddb34768&fccid=467aefff3a9cf758&vjs=3,Analytics Specialist,MightyHive,서울,"end languages ( Python, NodeJS, PHP, etc... HTML5 / CSS / JavaScript, 기타 프론트 엔드 언어 ( Python, NodeJS, PHP 등)에 대한 read/write 능력..."
https://kr.indeed.com/rc/clk?jk=3c63bba3ee9b3090&fccid=fe2d21eef233e94a&vjs=3,"Tech U Associate Solution Architect, Pub...",Amazon Web Services Korea LLC,서울,"languages: Java, Python, Ruby, Node.js... programming (Node.JS, Java, Ruby, C#, Python, or PHP) · Demonstrated ability..."
https://kr.indeed.com/rc/clk?jk=cd8ee27085e6a2ff&fccid=a72ebaf825acf7af&vjs=3,머신러닝/딥러닝,NHN 4.4,성남 판교역,"PyTorch 개발 경험 - 고속 병렬 처리 관련 지식/개발 경험 - C++, Java, Python 개발 경험 [Computer Vision 연구개발] Job Description 자격요건 우대사항 - 딥러닝..."
https://kr.indeed.com/rc/clk?jk=94242432ba095bac&fccid=47bffc2a28969d8e&vjs=3,기업부설연구소 경력직 연구원(정규직) 공개,케이포시큐리티,서울 구로구,"업무 자격요건 인원 [담당업무] - 프로그램 개발 (go /c++ / Python... 네트워크 프로그래밍 (P2P, C... NS-3... 그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머> Python"
https://kr.indeed.com/rc/clk?jk=2cfcbfbe70232dbc&fccid=3b89b9ec324f96c8&vjs=3,Technical Leader - OPC,Siemens AG 4.0,경기도 성남,"English. Proficiency in Unix shell scripting, Tcl, Python, and other scripting languages as a plus. Strong analytical..."
https://kr.indeed.com/rc/clk?jk=695dda5fbc779a3c&fccid=38eb39b14a99dbe5&vjs=3,경영본부 - 회계파트/ 자금파트/ 인사총무파트,플라이하이,서울 강남구,"업무를 능동적으로 수행하는 분 - 새로운 것을 배우고 다양한 분야에 관심이 많은 분(ex notion, python, facebook 광고 집행 등) - 회사의 성장을 위해 역할에 얽매이지 않고 자신의 역량을 자유롭게 펼치실..."
https://kr.indeed.com/rc/clk?jk=339f16c3c77753a7&fccid=e90e80bc9ed9a53f&vjs=3,Data Science Engineer (LINE AI Services...,LINE Plus corporation,성남 서현역,"통계 지식 보유자 - 데이터 파이프라이닝/전처리를 직접 수행하여 분석/모델까지 도출할 수 있는 자 - Python, Scala, SQL 등의 프로그래밍 언어를 사용할 수 있는 자 - 해외 출장/근무에 결격 사유가 없는..."
https://kr.indeed.com/rc/clk?jk=a03fdcac1dffb97a&fccid=ba4215b904dee414&vjs=3,데이터 분석가(팀원급),리디,서울,"이해 및 활용 가능 데이터에 기반한 사고 능력 비즈니스 데이터 분석 실무 경험 데이터 처리 언어 (R, Python, Scala) 사용 경험 추가 정보 우대 사항 리디 서비스 사용 경험 통계 모델링 또는 머신러닝 경험..."
https://kr.indeed.com/rc/clk?jk=081ba90fcfa975e3&fccid=d29ddc820620b02e&vjs=3,4G LTE/5G NR Software Engineer,Success Korea,서울 신대방동,Any scripting language experience e.g. python or perl... plus. - 2+ years... experience e.g. python or perl... plus...
https://kr.indeed.com/rc/clk?jk=219838df8fbffb31&fccid=a0e87e3780944019&vjs=3,DGIST 미래자동차융합연구센터 계약직 연구원 공개 초빙 공고,대구경북과학기술원,대구 현풍면,"레이다 센서 퓨전 인지 알고리즘 기술개발 우대 사항 우대사항 - S/W개발능력, C,C++, Python,Matlab 등 능숙자 - 자율주행 및 ADAS관련 프로젝트 참여경력자 - 딥러닝 연구 능숙자 - 국내외..."
https://kr.indeed.com/rc/clk?jk=4cd6649710f54e1d&fccid=e636ec71b8da3b39&vjs=3,데이터베이스 관리자(DBA) 모집,라인게임즈,서울 반포동,"분석 및 튜닝) • MySQL Config 튜닝 가능한 자 • 스크립트 개발 (ex. Shell, Python) 1개 이상 보유자 [우대사항] • AWS Aurora DB 운영 경험자 • Game DB 운영..."
https://kr.indeed.com/rc/clk?jk=f0651a7717791bc3&fccid=1914f36515750cd3&vjs=3,AR App Engineer,하이퍼커넥트,서울,"지신 분 스스로 문제를 정의하고 해결책을 제시할 수 있는 분 Java, Objective C(Swift), Python 등 다양한 언어 경험 OpenCV 활용 (Image Processing 이해) 채용형태/근무시간 정규..."
https://kr.indeed.com/rc/clk?jk=33ebcf38f48da430&fccid=c330b23a4cd35d89&vjs=3,웹 개발자 (프론트엔드 신입/경력 무관,헤르스,서울 광진구,급딥니다. 중식 및 기타 4대보험 등 사내복지 제공됩니다 인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>머신러닝(ML)
https://kr.indeed.com/rc/clk?jk=6c6ccc05ec15dc41&fccid=775712b87b0eab5f&vjs=3,Design for Test (DFT) Engineer,SiFive,대한민국,"power intent (UPF/CPF). Good scripting skills using Tcl, Perl, Python, Makefile and Shell scripts Preferred qualifications..."
https://kr.indeed.com/rc/clk?jk=c9c0370fa9baf512&fccid=a0e87e3780944019&vjs=3,DGIST-ETH 마이크로로봇연구센터 계약직 직원 공개 초빙 공고,대구경북과학기술원,대구 현풍면,"다양한 응용을 위한 MEMS 기반 압전소자 특성 평가 MATLAB, Python 등의 프로그래밍을 사용한 실험 data 통계 분석 및 Image... 험자 우대 MATLAB, Python 등을 사용한 기본적인 프로 그래..."
https://kr.indeed.com/rc/clk?jk=8becbf73bbda7c96&fccid=72f7825434b1476e&vjs=3,2019 Military Service Exemption Position...,울산과학기술원,울산 언양읍,"least one programming language... Fortran, C/C++, Python, …; Experience... managing high performance computational..."
https://kr.indeed.com/rc/clk?jk=deb23c0881100256&fccid=e90e80bc9ed9a53f&vjs=3,FDS 서버 개발,LINE Plus corporation,성남 판교역,"visualize [자격요건] - 실시간 데이터 처리, pipeline 개발 경험 - java, python 중 하나 이상 언어에 익숙한 자 - Kafka Producer, Consumer 개발 경험 - 시스템 장애..."
https://kr.indeed.com/rc/clk?jk=a459013391a3d600&fccid=eb507df48b2f81c7&vjs=3,Solutions Architect,Cloudera,대한민국,"tools Familiarity with scripting tools... bash shell scripts, Python... Perl, Ansible, Chef, Puppet Solid background..."
https://kr.indeed.com/rc/clk?jk=1cf825d234463890&fccid=617d7f961cfcf54a&vjs=3,[피파온라인4] 소프트웨어 엔지니어,Electronic Arts,서울,관련 논문 및 자료를 이해할 수 있는 영어 능력 keras... tensorflow 사용경험 python을 이용한 코딩 경험 [ 우대 사항 ] Machine Learning 관련 논문을 구현해본 경험 (졸업 작품...
https://kr.indeed.com/rc/clk?jk=c3c0448a294b2db0&fccid=216eb700022de6f6&vjs=3,Application Analyst,Hewlett Packard Enterprise 3.8,대전,"programming and scripting (e.g. C++, Fortran, Perl, Python etc.) Demonstrated good judgment in selecting methods..."
https://kr.indeed.com/rc/clk?jk=9d15145d6604ca72&fccid=a5b4499d9e91a5c6&vjs=3,"Lead Software Engineer, TensorFlow",Google 4.3,서울,"Computer Vision. Software development experience in C, C++, Python. Ability to speak and write in English fluently..."
https://kr.indeed.com/rc/clk?jk=e65a195da656bcdc&fccid=412ff571bced2587&vjs=3,[동영상플랫폼] 연계형 인턴십,네이버,대한민국,"혹은 이해가 깊으신 분 - ffmpeg, gstreamer 오픈소스 컨트리뷰팅 혹은 활용 유경험자 - python 활용 가능자 ​ LIVE 클라우드 백엔드 서버 개발 [ 역할 ] - V Live, NaverTV 등..."
https://kr.indeed.com/rc/clk?jk=9437c9fdc6462773&fccid=de71a49b535e21cb&vjs=3,Data & AI Technical Specialist,IBM 3.9,서울,"Data Science space: SPSS, Decision Optimization, SAS, R and Python programming, etc. Knowledge... Open Source space..."
https://kr.indeed.com/rc/clk?jk=4cd34228af5013fd&fccid=a0e87e3780944019&vjs=3,DGIST 2019년 제1차 계약직원 공개채용 공고,대구경북과학기술원,대구 현풍면,"우수자(SPSS, R 등 통계패키지) 외국어(영어) 구사 능력 우수자 Programming(MATLAB, Python, C/C++ 등) 가능자 · 근무기간 : 2019.3.11.~2020.3.10. ※ 단, 재계약 평가에..."
https://kr.indeed.com/rc/clk?jk=ae2c6294bc277408&fccid=467aefff3a9cf758&vjs=3,Lead Technical Solutions Engineer,MightyHive,서울,Data Analysis in Python... R... 와 같은 모바일 앱 트래킹 도구들을 위한 모바일 이벤트 트래킹 * Python 또는 R 을 활용한 데이터 분석 * Machine Learning...
https://kr.indeed.com/rc/clk?jk=8eca56448e2574c8&fccid=02ecca67c81d110e&vjs=3,TA,제이씨이,성남 분당구,작성 능력 우대사항 - 업무 관련 해외 영문 기술 문서를 볼 수 있는 정도의 독해능력 - 테크니컬 아티스트 역할로 개발 경험 - 스크립트 능력 (maxscript/ python) - 다양한 플랫폼 / 장르 개발 경험
https://kr.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DQo_FcFImbqTEPchmNt_MdR67dKQuDcK6BUyj8wMx_OEhTF0GS5aAOGdYAc3vtZXxmr-Z4dMeZfcaPbFT8a-NcjtbFWTG_YxwCtNmia2BHGafPU36VnsXBScJK0ksTf7QZAcGcFQIisiq18ApU4Ok3GkdSwr9K0s6UY1x6a7SESARI0ODnminEamPzZ4PHoG1L1ucrONdEn1_kybTDjS4Dy7Xhu7euSDVVL0HWzXv3Yr4h7ZK1ocS2jxZZKEDfHMAVfKHrZ9EMUEY3V_MWvPI9UeCx9wD-BtD65q0380TEuggfaiTfQlS45aWMtzEkj4f0lbMhEgvBZOHq6-QnXMuNmrmN6houkrd8hkpPLR_MS7HNaSj44TVk6dMjVuzuMHDPe94uROJRL3tKwCx6S1jJ5jlRBSBHhLCPX0xkzuhJvV4pK-mysgpc&p=51&fvj=1&vjs=3,iOS Developer,Bepro Company,,참고 - React JS (Web) / Kotlin (Android) / Swift (iOS) - Python + Django - AWS lambda + API gateway - MySQL - Google Cloud...
https://kr.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DQo_FcFImbqTEPchmNt_MdR67dKQuDcK6BUyj8wMx_OEhTF0GS5aAO_SjW8SnmNy1qM8vYCB0Ei7U3k-UXFHBVu7twOiwbWnPz4ovWT2RqOT-z9g28TmUgUHLXNBCLQThEE9o8HbeAU2ycpUv5d74UiPRrSmBQvu8SOU56nTw9IPJWpHUWjfA-ozj9rCgUBkmZTp4USTyGPhrUTlUPc_NVBJU2m7PehIrGWlp0lHYOjzj49IV0PYEZrOS8d9s4_0o0B7b8FnOIHe0BH69Fme0S5VK1KrDr_oGYmya0iCj4prBjunyfzAy5IkNYKxPyisGZT0GYWHn2w1-WuQXEJtJDi2JeAyMuRnkEPagnvJzSrxZZhiLgz-Lmj9Uq8K12xp7i-A31OrPniRbj47ysHMkRWrKT9PsSctrmE_5tjP36rhJSA_hari_Hh9jF-d2dl3hb1DwJd-Jm-w==&p=52&fvj=1&vjs=3,Frontend Developer (Javascript/React),Bepro Company,,참고 - React JS (Web) / Kotlin (Android) / Swift (iOS) - Python + Django - AWS lambda + API gateway - MySQL - Google Cloud...
https://kr.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CJDxqBSsXAWEP0Pg40a4elD9spl-W1mtIrkVSRcyFWTLgI7xFrQA7hTwrXrRQAhV_RQ3B2MAbUz5fuPivr95hh1bVFa-KZtX50tnL1bemHcIRoIJ7gA2h5-rZupBykvhfOO0TUgyWhmXeu455r-wYl4jOqpb7zlx6LLotcK08c2cSId7cjb3AluQty-M6J_usrkxhzfFmRKW0rxUHeIrYt-YbmZ85PnbXLsB_8JrOPlGxqh9XcTtVWMdamdDnupdGPjxGiTbe7rjLKVRKu-Ygjww-Ty1Cnt7O0KbL8T0fuLUNYHqeXEhGqCbEOwVCY92ry72PE7lJ_tbf6Szl8LJj6BdeLR6Zty6cSZJjFY3xlaRwc8spsqX1X6AsMbTrEkbSl2QojPLgqDItB6dEIRn08iY2s6vFzvEWwGjQTY0yJv0mqy3ClhssWTRbhhIOAWud57aXAfCtwt92kJtoYP48C_fx1M1EO4psxX2VnY29alJNpnIM8bYUMuAkukd38cmqtAKgv5XP8LExAOO-ibE8XrOIU17GqE5IO0cRVQV5lnQ==&p=53&fvj=1&vjs=3,데이터 분석가 (Business Intelligence Analyst),코스닥 상장 중견 게임기업,,"데이터 분석 결과를 쉽게 이해할 수 있도록 간결하고 명확한 의사전달 능력 [우대조건] * R, Python, Spark 등의 언어에 대한 이해도 * 모바일 앱SDK 연동 지원 업무 경험(Facebook, Admob..."
https://kr.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DQo_FcFImbqTEPchmNt_MdR67dKQuDcK6BUyj8wMx_OEhTF0GS5aAO-1cULnqA2IwzGbmmopyXETpdSmPRieFGR-pBPKrou6hNEGkPK47U6wmQu6jM1UEuMGUAlwMhg3kuET_M1HO_xFGWnuIWvIsIYzRpHHZ1gvCFC4AYRcas4qw2qrPur7e31Z8dJRerfPKPjE-HCn7I-zY6D_eTDGg1v-EgwM-42ouIemtn6TodNvqy5L-dA8KRVzM7H5HoR1HZKQI8wAsMc2EPEYyPdK19cg5ahU1Q5Xl8EaP4lba-Gvdr6FSYbfZXEalmWCltX1dB_im8uJFfMDR2B9Y_J-yIggCtsnOQF4MJtOJ9v0N8546hRvjsGhOfjZLFYqaIdEsVe8tle_e0v9yZQIyO9B1aAjRk50q1QcEgONrzKQiASAmFCnNk6skt&p=0&fvj=1&vjs=3,Android Developer,Bepro Company,,참고 - React JS (Web) / Kotlin (Android) / Swift (iOS) - Python + Django - AWS lambda + API gateway - MySQL - Google Cloud...
https://kr.indeed.com/rc/clk?jk=8eca56448e2574c8&fccid=02ecca67c81d110e&vjs=3,TA,제이씨이,성남 분당구,작성 능력 우대사항 - 업무 관련 해외 영문 기술 문서를 볼 수 있는 정도의 독해능력 - 테크니컬 아티스트 역할로 개발 경험 - 스크립트 능력 (maxscript/ python) - 다양한 플랫폼 / 장르 개발 경험
https://kr.indeed.com/rc/clk?jk=692486e7a2b0522e&fccid=aba87288e4cc3687&vjs=3,데브옵스 솔루션 개발자,Nexon,성남 분당구,"자동화 솔루션 개발 - 애플리케이션 배포 자동화 솔루션 개발 지원자격 - 전체 개발 경력 3년 이상 - Python , Go 등의 서버 사이드 개발 경력 - RESTful API에 대한 이해 - Javascript..."
https://kr.indeed.com/rc/clk?jk=48dad3996c523b2f&fccid=e90e80bc9ed9a53f&vjs=3,Cloud Platform FrontEnd 개발 (UIE),LINE Plus corporation,성남 서현역,개발 ( Python) - Cloud 서비스 운영을 위해 필요한 Web API 서비스 개발 ( Python) - 사내 workflow 시스템과 Cloud 서비스의 연동을 하기 위한 Web API 서비스 개발 ( Python...
https://kr.indeed.com/rc/clk?jk=2892c67308e87f01&fccid=d29ddc820620b02e&vjs=3,Field Data Scientist,Success Korea,경기도,"Scripting experience required (e.g. Matlab, R, Python). Familiarity with analytics... e.g. Matlab, R, Python). Familiarity..."
https://kr.indeed.com/rc/clk?jk=d24428ed26f0b058&fccid=b8ffa8936fc04868&vjs=3,디지털LAB 신기술파트,국내자본 저축은행,서울 구로구,"[담당업무] 쳇봇, STT/TA/TTS, AI 일반 [자격요건] 4년제 정규 대졸 이상 Java, Python 프로그램 사용 가능 머신러닝(Tensorflow, DL4, Caffe,Theano) 프레임워크 기반 개발 능력 보유..."
https://kr.indeed.com/rc/clk?jk=c13abffb44505877&fccid=aba87288e4cc3687&vjs=3,NXLog팀 - 소프트웨어 엔지니어,Nexon,성남 분당구,"스키마 설계/관리/모니터링에 필요한 솔루션 개발. 지원자격 - C++ / C# / JavaScript / Python / GO 언어 중 한가지 이상의 언어를 능숙히 사용하시는 분. - 자료구조, 알고리즘, 데이터베이스 등..."
https://kr.indeed.com/rc/clk?jk=8fed3be0c61156c9&fccid=008985cb11d73d3d&vjs=3,벡엔드 및 인프라 개발자,토이스미스,서울 강남구,"로세스) 관리 경험 - 자료구조 및 알고리즘에 대한 이해 (스택 & 큐 & 데이터 풀) - Golang, Python, C++, Java 중 하나의 언어를 사용한 멀티코어 프로그램 개발 경험 - REST API 에 대한 설계..."
https://kr.indeed.com/rc/clk?jk=1a6b3a1ea5050b89&fccid=209b75e3a5251c8c&vjs=3,2016년도 국립기상과학원 1분기 연구원(기간제근로자),기상청,대한민국,"이상 (졸업예정자 포함) 우대조건 - 서버 운영(유닉스, 리눅스), 프로그램 언어(C, Java, 또는 python 등) 유경험자 우대 2. 근무조건 계약기간 : 계약체결일 ~ 2016. 12. 31. (업무성과에 따라..."
https://kr.indeed.com/rc/clk?jk=9a3f4bf60a82f67a&fccid=c526260f0ad562bf&vjs=3,"개발, 분석(경력) 수시",윈스,성남 분당구,모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>자바스크립트|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신...
https://kr.indeed.com/rc/clk?jk=ab157cc80acdbe96&fccid=617504e506359426&vjs=3,지스트 블록체인인터넷경제연구센터 계약직(연구원),광주과학기술원,광주 북구,분류시스템 연구 블록체인 연구 1) 4 년제 대학 이상 졸업자 2) SW프로그래밍 제작 경험자 3) Python/C/Java/Go 프로그래밍 가능자 우대사항 ① 국가보훈대상자(취업보호대상자) 및 장애인은 관련 법령...
https://kr.indeed.com/rc/clk?jk=35ab7eed75504ccc&fccid=209b75e3a5251c8c&vjs=3,기상청 국가태풍센터 공무직 근로자,기상청,대한민국,"참고 ㅇ 우대조건 - 기상기사, 전산 관련 자격증 소지자 - Python, Fortran 유경험자 국가태풍센터 (제주) 1명 태풍 강도... 전산 관련 자격증 소지자 - Python, Fortran 유경험자 국가..."
https://kr.indeed.com/rc/clk?jk=06c262a673804071&fccid=fe2d21eef233e94a&vjs=3,Senior Data Architect,Amazon Web Services Korea LLC,서울,"one or more programming languages (Java, JavaScript, Python, etc). · Current hands-on implementation experience required..."
https://kr.indeed.com/rc/clk?jk=2ffd2d68fd9b4d3e&fccid=a1effa3fbb7803be&vjs=3,정보전략본부(전산부·정보기획부)직원 모집,JT친애저축은행,서울 강남구,"학과 전공 또는 교육 이수자 - 데이타 분석 업무 유경험자 - 분석관련 프로그램 활용 가능자(SAS, Python, R 등) 공통 우대사항 - 국가유공자, 보훈대상자 - 고용촉진지원금 대상자 - 취업보호..."
https://kr.indeed.com/rc/clk?jk=5085c1b0a277bf9a&fccid=209b75e3a5251c8c&vjs=3,2014년도 국립기상연구소 상반기 연구원(기간제근로자),기상청,대한민국,운영 및 개선 전산 관련 분야 학사 학위 이상 리눅스 사용 및 쉘 프로그래밍 필수 * 우대조건: Python 경험자 해양연구(F) 0명 전지구 해양순환 예측시스템 개발 해양-대기 상호작용 연구 지역 해양순환...
https://kr.indeed.com/rc/clk?jk=2a4041f0b6aeb27b&fccid=d40ebe11fc879426&vjs=3,"RF SW Engineer, Senior",Qualcomm 4.1,서울,programming skill in C/C++ - Visual C++ / Java / Python programming skill is plus - Strong experience in RF software...
https://kr.indeed.com/rc/clk?jk=a3382324e4260dbd&fccid=be617507d5c823af&vjs=3,[IT대기업] AI 플랫폼 구조개선/운영 효율화(서울),에이스파트너스서치펌,대전,통신·모바일·게임>빅데이터·AI(인공지능)>R|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>빅데이터|인터넷·IT·통신·모바일·게임>빅데이터·AI...
https://kr.indeed.com/rc/clk?jk=d67619b2f9558d16&fccid=e90e80bc9ed9a53f&vjs=3,빅데이터 플랫폼 운영 (HBase엔지니어),LINE Plus corporation,성남 서현역,동화 - 오픈소스 분석 및 빌드 [자격요건] - 2년이상의 HBase 또는 Hadoop클러스터 운영 경험 - Python 프로그래밍 가능자 - Java 프로그래밍 가능자 [우대사항] - Java 언어에 능숙한 자...
https://kr.indeed.com/rc/clk?jk=27352452ed0a0ea9&fccid=6b162f15e5951d5d&vjs=3,Senior Back-end Developer,Asiance,서울,"deployment. • 배포는 주로 Docker 사용. • PHP, Python for backend development. • PHP, Python 등을 사용하여 백엔드 . • MySQL for structured..."
https://kr.indeed.com/rc/clk?jk=333bc9c65baecedf&fccid=a0e87e3780944019&vjs=3,DGIST-ETH 마이크로로봇연구센터 계약직 연구원 공개 초빙 공고,대구경북과학기술원,대구 현풍면,"경험자 우대 MATLAB, Python 등을 사용한 기본적인 프로그래밍... ANSYS 등) 모 델 개발 우대 사항 MATLAB, Python 등을 사용한 기본적인 프로그래밍 경험자 우대 Fluorescence..."
https://kr.indeed.com/rc/clk?jk=8becbf73bbda7c96&fccid=72f7825434b1476e&vjs=3,2019 Military Service Exemption Position...,울산과학기술원,울산 언양읍,"least one programming language... Fortran, C/C++, Python, …; Experience... managing high performance computational..."
https://kr.indeed.com/rc/clk?jk=9fb50d6eec9e7045&fccid=617504e506359426&vjs=3,인간중심 지능형 시스템 연구실 위촉연구원,광주과학기술원,광주 북구,"및 인간 대상 연구 수행) 공학 학사학위 이상 C#기반 SW개발 가능자 우대사항 ① 이외 개발언어 ( Python, C++, JAVA, MFC, QT 등) 기반 SW(앱/웹 포함) 개발 가능자 ② 인간대상연구 경험자..."
https://kr.indeed.com/rc/clk?jk=b51409eeb3546749&fccid=3061a9a0f5168def&vjs=3,[KSTEC] RPA 시스템 개발 경력사원,지식시스템,성남 분당구,통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>.NET|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>HTML·DHTML·mHTML
https://kr.indeed.com/rc/clk?jk=ed8f2d4e613fb977&fccid=8b5daccfce9a8844&vjs=3,[던전앤파이터] 2D/3D 그래픽 기술개발 부문 (TA/엔진프로그래머/툴...,네오플,서울 강남구,TA - 3D 아트 경력 5년 이상 - 언리얼 엔진에 대한 높은 이해도를 갖추신 분 - MaxScript나 Python 을 활용한 Tool개발 능력이 있으신 분 - Material과 Lighting 등 리얼타임 렌더링에...
https://kr.indeed.com/rc/clk?jk=f6ed4590d23db9b2&fccid=be617507d5c823af&vjs=3,"[긴급] C-ITS 기술사 교통산업 컨설팅, 수주 전략 기획, 제안 (...",에이스파트너스서치펌,서울,통신·모바일·게임>빅데이터·AI(인공지능)>R|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>빅데이터|인터넷·IT·통신·모바일·게임>빅데이터·AI...
https://kr.indeed.com/rc/clk?jk=f424a57a83e53831&fccid=980d6ecc399a3373&vjs=3,[S/W] Software Engineer for Mobility,현대자동차그룹 4.4,대한민국,"이상] - 학사 이상의 학위 취득자 - 전산학 전반의 알고리즘과 시스템에 대한 이해를 보유한 자 - Go, Python, C++ 등 하나 이상의 개발 언어를 능숙하게 사용할 수 있는 능력 - 다음 중 하나 이상의 분야에 대한..."
https://kr.indeed.com/rc/clk?jk=e787fde04b998e1a&fccid=aba87288e4cc3687&vjs=3,게임이상탐지팀 서비스 개발자,Nexon,성남 분당구,"대용량 데이터를 요청에 맞게 전달하는 API 개발 - AWS 인프라 구축 및 운영업무 지원자격 - python, node.js, C#, Java등 한 가지 이상의 언어를 능숙히 사용 가능하신 분 - 관련 분야 5년 이상..."
https://kr.indeed.com/rc/clk?jk=1c90165f772bc595&fccid=56e12959d04ef145&vjs=3,Data Scientist(SCM S&OP),Coupang 3.1,서울,"cross-functional teams using SQL, R, Python or equivalent * Communicate, educate... tool kits (R, Python, SQL, Hadoop, AWS..."
https://kr.indeed.com/rc/clk?jk=5164238b12d010da&fccid=f459173531a83d51&vjs=3,인공지능(AI) SW개발 담당 0명 자동화 산업장비 제조업 new,자동화 산업장비 제조업,대한민국,"운용 3) C#, JavaScript, Python, UI 개발 4) Big Data 관련 개발 [우대사항] 1) 인공지능 기술 경험자 우대 2) C#, JavaScript, Python, UI 개발 경험자 3) Big..."
https://kr.indeed.com/rc/clk?jk=2b1c5b35b97700fc&fccid=f2b5a2a21d1b60eb&vjs=3,인프라 플랫폼 개발자,고도소프트,서울 구로구,"NHN고도의 신규 서비스 개발 자격요건 - 웹개발 경력 1년 이상 ~ 5년 이하 - PHP(주 개발언어), python, java중 하나 이상 개발이 가능한 분. - Database 이해도가 높은 분 - 개발 프레임워크 사용..."
https://kr.indeed.com/rc/clk?jk=19b44e0d17d112e2&fccid=aba87288e4cc3687&vjs=3,분석실 - 베이지안 분석 전문가,Nexon,성남 분당구,"동으로부터 피드백을 받아 최적화 모델을 개선합니다. - 주요 활용 tool : SQL, zeppelin, python, tableau 지원자격 - (필수) 논리적이고 체계적인 문제 해결 및 커뮤니케이션 능력을 소유하신 분..."
https://kr.indeed.com/rc/clk?jk=081ba90fcfa975e3&fccid=d29ddc820620b02e&vjs=3,4G LTE/5G NR Software Engineer,Success Korea,서울 신대방동,Any scripting language experience e.g. python or perl... plus. - 2+ years... experience e.g. python or perl... plus...
https://kr.indeed.com/rc/clk?jk=77d8e0149dad533b&fccid=617504e506359426&vjs=3,블록체인인터넷경제 연구센터 위촉연구원,광주과학기술원,광주 북구,구직 명 블록체인 개발 블록체인 경제 블록체인 하드포크 1) SW프로그래밍 제작 경험자 2) Python/C/Java/Go 프로그래밍 가능자 우대사항 ① 국가보훈대상자(취업보호대상자) 및 장애인은 관련 법령...
https://kr.indeed.com/rc/clk?jk=3cc6771ec537db8c&fccid=b8ee88687fdab6ed&vjs=3,웹 개발자 채용,꿈꾸는다락방,서울 공덕동,"내는 분 - 프론트엔드 프레임워크 (React.js / Vue.js, Angular.js등) 사용가능하신 분 - Python 개발경험 - 빅데이터(데이터 마이닝/머신러닝/딥러닝) 관심 높으신 분 - Test-Driven..."
